,Order Date,Sales,year,month,day,dayofweek,quarter,is_month_start,is_month_end,month_sin,month_cos,day_sin,day_cos,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30
40,2014-02-12,129.568,2014,2,12,2,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,2043.4,0.0,0.0,3553.795,385.48,740.9535626438852,295.82628571428575,522.0912268623952,312.32953333333336,605.8457285136678
41,2014-02-13,0.0,2014,2,13,3,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,129.568,330.512,240.5,61.96,338.264,755.4293466579117,278.6477142857143,527.9751586643836,310.26419999999996,606.8334777579597
42,2014-02-14,576.726,2014,2,14,4,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.0,180.32,290.666,149.95,394.8934285714286,756.4732381031631,299.08057142857143,533.9772530646013,324.4900666666667,607.9470601887411
43,2014-02-15,21.36,2014,2,15,5,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,576.726,14.56,468.9,299.964,395.86485714285715,755.9075846793766,267.1134285714286,536.4194462886027,315.20326666666665,610.4573802942505
44,2014-02-16,9.04,2014,2,16,6,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,21.36,0.0,211.64600000000002,0.0,397.1562857142858,755.1258691904089,252.64157142857144,540.7465540591811,315.50460000000004,610.2986353220061
45,2014-02-17,54.208,2014,2,17,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,9.04,0.0,97.11200000000001,64.864,404.90028571428576,750.638738515786,249.577,541.8163055698715,315.14939999999996,610.4526224038725
46,2014-02-18,37.784,2014,2,18,1,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,54.208,2043.4,134.38400000000001,378.594,118.38371428571428,206.64056078265622,242.677,544.0067960801448,303.78906666666666,612.3993050075409
47,2014-02-19,0.0,2014,2,19,2,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,37.784,129.568,0.0,2673.87,99.874,211.22392425417286,242.677,544.0067960801448,214.66006666666667,419.8784373208863
48,2014-02-20,95.59,2014,2,20,3,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,0.0,330.512,25.248,113.52971428571428,206.73310657117943,225.89685714285716,544.711758496865,217.00480000000002,418.97967106592404
49,2014-02-21,8.85,2014,2,21,4,1,0,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,95.59,576.726,180.32,0.0,32.40457142857143,33.58939806374835,213.64900000000003,547.7347509520107,217.29980000000003,418.8246981247268
50,2014-02-22,19.44,2014,2,22,5,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,8.85,21.36,14.56,46.019999999999996,32.13028571428571,33.70226723190378,213.99757142857143,547.5998434382976,216.41379999999998,419.2274457037236
51,2014-02-23,11.364,2014,2,23,6,1,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,19.44,9.04,0.0,0.0,32.46228571428571,33.447378221678136,214.80928571428572,547.2665522892179,216.79260000000002,419.030246158469
52,2014-02-24,55.672,2014,2,24,0,1,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,11.364,54.208,0.0,0.0,32.67142857142857,33.610194935737496,218.78585714285714,545.7858901902348,218.64833333333334,418.1594141083886
53,2014-02-25,0.0,2014,2,25,1,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,55.672,37.784,2043.4,1097.25,27.273714285714284,35.62585167034359,72.82871428571428,150.09503357664218,182.07333333333332,385.3612661881842
54,2014-02-26,0.0,2014,2,26,2,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.0,0.0,129.568,426.66999999999996,27.273714285714284,35.62585167034359,63.57385714285714,150.32178052628674,167.851,383.89342923435134
55,2014-02-27,19.456,2014,2,27,3,1,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.0,95.59,0.0,3.928,16.39742857142857,19.06635111791479,64.96357142857143,149.77778458909486,168.3686,383.67519821674904
56,2014-02-28,0.0,2014,2,28,4,1,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,19.456,8.85,576.726,0.0,15.133142857142857,19.92434660933085,23.768857142857144,28.00469927284286,168.3686,383.67519821674904
57,2014-03-01,2203.151,2014,3,1,5,1,1,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.0,19.44,21.36,240.5,327.0918571428571,827.5020438799382,179.61107142857142,583.0873402594506,233.7903,534.2003235785141
58,2014-03-02,202.384,2014,3,2,6,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2203.151,11.364,9.04,290.666,354.3804285714286,818.4551609277596,193.42135714285715,581.0226384314,230.84756666666667,534.1193624080203
59,2014-03-03,1345.892,2014,3,3,0,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,202.384,55.672,54.208,468.9,538.6975714285715,882.7298482185541,285.68449999999996,655.0553929148925,260.0806333333333,570.3670707766865
60,2014-03-04,370.452,2014,3,4,1,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1345.892,0.0,37.784,211.64600000000002,591.6192857142858,855.743190990286,309.4465,651.3946219381621,265.37416666666667,570.6389204181619
61,2014-03-05,705.562,2014,3,5,2,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,370.452,0.0,0.0,97.11200000000001,692.4138571428572,815.0287517485556,359.84378571428573,652.9039473851449,285.65583333333336,575.2464940678775
62,2014-03-06,0.0,2014,3,6,3,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,705.562,19.456,95.59,134.38400000000001,689.6344285714285,817.7348584730577,353.01592857142856,656.3706241160802,281.1763666666667,576.9856705951812
63,2014-03-07,1561.062,2014,3,7,4,1,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,0.0,8.85,0.0,912.6432857142856,811.1515998050162,463.88821428571424,721.6177862480702,333.2117666666666,619.5737705579749
64,2014-03-08,0.0,2014,3,8,5,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1561.062,2203.151,19.44,330.512,597.9074285714286,635.3343601503215,462.49964285714276,722.5568941627316,322.1947,622.5547913210279
65,2014-03-09,0.0,2014,3,9,6,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.0,202.384,11.364,180.32,568.9954285714285,660.4419832594066,461.68792857142853,723.1088531735157,316.18403333333333,624.8380956778946
66,2014-03-10,741.956,2014,3,10,0,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,0.0,1345.892,55.672,14.56,482.7188571428572,576.0994168600376,510.70821428571423,716.7009244201115,340.43056666666666,626.8400391909752
67,2014-03-11,918.3140000000001,2014,3,11,1,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,741.956,370.452,0.0,0.0,560.9848571428571,595.2035425822628,576.3020714285714,708.3386106246146,371.0410333333333,632.0429622829
68,2014-03-12,0.0,2014,3,12,2,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,918.3140000000001,705.562,0.0,0.0,460.1902857142857,625.6047984304768,576.3020714285714,708.3386106246146,371.0410333333333,632.0429622829
69,2014-03-13,0.0,2014,3,13,3,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.0,0.0,19.456,2043.4,460.1902857142857,625.6047984304768,574.9123571428571,709.5332228849312,302.92769999999996,550.4410466307369
70,2014-03-14,2108.55,2014,3,14,4,1,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,1561.062,0.0,129.568,538.4028571428572,796.9356890589157,725.5230714285715,796.5616546948671,368.8937666666667,640.2113787457733
71,2014-03-15,370.782,2014,3,15,5,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,2108.55,0.0,2203.151,0.0,591.3717142857142,766.9439539883194,594.6395714285715,676.6015854676518,381.25316666666663,636.4119785300692
72,2014-03-16,471.92,2014,3,16,6,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,370.782,0.0,202.384,576.726,658.7888571428572,725.9420179884494,613.8921428571429,668.3661231660217,377.7596333333333,635.5890748209547
73,2014-03-17,3960.3579999999997,2014,3,17,0,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,471.92,741.956,1345.892,21.36,1118.5605714285714,1447.7374708777893,800.6397142857141,1108.7774742352965,509.0595666666667,907.9349603077751
74,2014-03-18,28106.715999999997,2014,3,18,1,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,3960.3579999999997,918.3140000000001,370.452,9.04,5002.6179999999995,10289.920494475615,2781.801428571428,7371.821367954698,1445.6487666666665,5115.799300580841
75,2014-03-19,590.7620000000001,2014,3,19,2,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,28106.715999999997,0.0,705.562,54.208,5087.0125714285705,10244.374164232626,2773.6014285714286,7374.371920615108,1463.5339,5111.703271256064
76,2014-03-20,0.0,2014,3,20,3,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,590.7620000000001,0.0,0.0,37.784,5087.0125714285705,10244.374164232626,2773.6014285714286,7374.371920615108,1462.2744333333333,5112.071315065464
77,2014-03-21,4109.816,2014,3,21,4,1,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,2108.55,1561.062,0.0,5372.907714285713,10175.089956372434,2955.655285714285,7373.595839859351,1599.2683,5126.580937060927
78,2014-03-22,464.09299999999996,2014,3,22,5,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,4109.816,370.782,0.0,95.59,5386.237857142856,10167.502890011363,2988.804785714285,7360.317211649782,1611.5517333333332,5123.29426306492
79,2014-03-23,945.064,2014,3,23,6,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,464.09299999999996,471.92,0.0,8.85,5453.829857142856,10130.895111731445,3056.3093571428567,7335.087588702542,1642.7588666666666,5116.041423527372
80,2014-03-24,65.38,2014,3,24,0,1,0,0,1.0,6.123233995736766e-17,0.0,1.0,945.064,3960.3579999999997,741.956,19.44,4897.404428571428,10331.56880198875,3007.9824999999996,7353.713657880085,1644.2901999999997,5115.545628251166
81,2014-03-25,459.146,2014,3,25,1,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,65.38,28106.715999999997,918.3140000000001,11.364,947.7515714285713,1430.3597377899678,2975.1847857142857,7364.766186221049,1659.2162666666666,5111.2682829317955
82,2014-03-26,145.13,2014,3,26,2,1,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,459.146,590.7620000000001,0.0,55.672,884.0898571428571,1458.5360247348856,2985.551214285714,7360.357086923809,1662.1981999999996,5110.326518325043
83,2014-03-27,0.0,2014,3,27,3,1,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,145.13,0.0,0.0,0.0,884.0898571428571,1458.5360247348856,2985.551214285714,7360.357086923809,1662.1981999999996,5110.326518325043
84,2014-03-28,1823.804,2014,3,28,4,1,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.0,4109.816,2108.55,0.0,557.5167142857143,644.8730379980793,2965.212214285714,7363.359746445871,1722.9916666666663,5100.709939781604
85,2014-03-29,890.841,2014,3,29,5,1,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1823.804,464.09299999999996,370.782,19.456,618.4807142857143,654.6663571119303,3002.3592857142853,7350.565111460011,1752.037833333333,5093.150049497875
86,2014-03-30,1170.3220000000001,2014,3,30,6,1,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,890.841,945.064,471.92,0.0,650.6604285714285,678.4973174640558,3052.2451428571426,7334.423023853036,1791.0485666666666,5083.7409759165275
87,2014-03-31,1959.552,2014,3,31,0,1,0,1,1.0,6.123233995736766e-17,0.0,1.0,1170.3220000000001,65.38,3960.3579999999997,2203.151,921.2564285714286,776.7711222330889,2909.3304285714285,7334.860173445914,1782.9285999999997,5083.2545709922515
88,2014-04-01,119.888,2014,4,1,1,2,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1959.552,459.146,28106.715999999997,202.384,872.791,819.8011226065544,910.2712857142857,1120.703212141204,1780.1787333333334,5084.1613078521095
89,2014-04-02,1458.558,2014,4,2,2,2,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,119.888,145.13,590.7620000000001,1345.892,1060.4235714285714,774.5572776435488,972.2567142857142,1125.6596492238182,1783.9342666666666,5083.871053371652
90,2014-04-03,233.45,2014,4,3,3,2,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1458.558,0.0,0.0,370.452,1093.7735714285714,724.710912203792,988.9317142857142,1111.7928992407838,1779.367533333333,5085.2458843457125
91,2014-04-04,475.844,2014,4,4,4,2,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,233.45,1823.804,4109.816,705.562,901.2078571428572,675.8398584946805,729.3622857142857,659.2044799299886,1771.7102666666665,5087.091173745384
92,2014-04-05,5295.098,2014,4,5,5,2,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,475.844,890.841,464.09299999999996,0.0,1530.3874285714285,1792.375131402906,1074.4340714285713,1380.0136119532979,1948.213533333333,5115.28171417567
93,2014-04-06,1650.69,2014,4,6,6,2,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,5295.098,1170.3220000000001,945.064,1561.062,1599.0114285714285,1785.4743763790761,1124.8359285714287,1387.7889946651178,1951.2011333333332,5115.073969251556
94,2014-04-07,1021.1700000000001,2014,4,7,0,2,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1650.69,1959.552,65.38,0.0,1464.9568571428572,1789.116602698971,1193.1066428571428,1354.7780150958401,1985.2401333333332,5105.02957557426
95,2014-04-08,1958.75,2014,4,8,1,2,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1021.1700000000001,119.888,459.146,0.0,1727.6514285714286,1691.0150640364652,1300.2212142857145,1351.5628332168897,2050.5317999999997,5091.270809943273
96,2014-04-09,0.0,2014,4,9,2,2,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1958.75,1458.558,145.13,741.956,1519.286,1815.0136272843697,1289.8547857142858,1361.6229629129084,2025.7999333333332,5099.641892183362
97,2014-04-10,0.0,2014,4,10,3,2,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.0,233.45,0.0,918.3140000000001,1485.936,1844.4835309993866,1289.8547857142858,1361.6229629129084,1995.1894666666665,5109.265773839516
98,2014-04-11,1915.24,2014,4,11,4,2,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,475.844,1823.804,0.0,1691.564,1792.6122899292245,1296.3859285714284,1364.5971491177854,2059.0307999999995,5095.4227096760105
99,2014-04-12,1912.123,2014,4,12,5,2,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1915.24,5295.098,890.841,0.0,1208.2818571428572,885.9091853499665,1369.3346428571429,1368.5420140585134,2122.7682333333332,5080.71657100715
100,2014-04-13,638.576,2014,4,13,6,2,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1912.123,1650.69,1170.3220000000001,2108.55,1063.6941428571429,884.261561706023,1331.3527857142856,1381.8048297189068,2073.7691,5087.941601092143
101,2014-04-14,0.0,2014,4,14,0,2,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,638.576,1021.1700000000001,1959.552,370.782,917.8127142857144,972.2978149271978,1191.3847857142857,1412.188455758608,2061.4096999999997,5092.669217210897
102,2014-04-15,294.71999999999997,2014,4,15,1,2,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.0,1958.75,119.888,471.92,680.094142857143,873.8136251383597,1203.8727857142858,1402.7256468319224,2055.503033333333,5094.678702096392
103,2014-04-16,39.072,2014,4,16,2,2,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,294.71999999999997,0.0,1458.558,3960.3579999999997,685.6758571428571,868.856026106421,1102.4809285714286,1433.8566099841212,1924.7934999999998,5094.424787181643
104,2014-04-17,0.0,2014,4,17,3,2,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,39.072,0.0,233.45,28106.715999999997,685.6758571428571,868.856026106421,1085.8059285714287,1446.0460355007597,987.9029666666667,1239.0291184329735
105,2014-04-18,1020.532,2014,4,18,4,2,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,1915.24,475.844,590.7620000000001,557.8604285714285,708.920297959217,1124.7122142857143,1435.6626484692988,1002.2286333333334,1236.7614619345343
106,2014-04-19,205.47,2014,4,19,5,2,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1020.532,1912.123,5295.098,0.0,314.05285714285714,385.02487186471757,761.1673571428572,803.7046283590721,1009.0776333333334,1231.577952232839
107,2014-04-20,1250.45,2014,4,20,6,2,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,205.47,638.576,1650.69,4109.816,401.4634285714286,517.6074759000154,732.5787857142857,776.2800529553389,913.7654333333334,1085.2918415253225
108,2014-04-21,845.36,2014,4,21,0,2,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1250.45,0.0,1021.1700000000001,464.09299999999996,522.2291428571428,506.83425496945455,720.0209285714285,772.666028186775,926.4743333333334,1082.0721114824514
109,2014-04-22,257.752,2014,4,22,1,2,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,845.36,294.71999999999997,1958.75,945.064,516.9480000000001,509.78398820542856,598.5210714285714,692.4726109774497,903.5639333333332,1088.9194101072583
110,2014-04-23,643.98,2014,4,23,2,2,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,257.752,39.072,0.0,65.38,603.3634285714286,464.5385813481139,644.5196428571428,670.7031328627802,922.8506000000001,1078.6372503359262
111,2014-04-24,0.0,2014,4,24,3,2,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,643.98,0.0,0.0,459.146,603.3634285714286,464.5385813481139,644.5196428571428,670.7031328627802,907.5457333333335,1088.6545844346026
112,2014-04-25,2379.9939999999997,2014,4,25,4,2,0,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.0,1020.532,1915.24,145.13,797.5722857142856,817.836940793948,677.7163571428571,745.7400925929646,982.0412,1110.9212429495835
113,2014-04-26,282.568,2014,4,26,5,2,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,2379.9939999999997,205.47,1912.123,0.0,808.5862857142856,809.005429580793,561.3195714285714,660.5577604852957,991.4601333333334,1103.4808653080556
114,2014-04-27,0.0,2014,4,27,6,2,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,282.568,1250.45,638.576,1823.804,629.9505714285714,832.879735322124,515.707,676.6637175417294,930.6666666666666,1106.2791332436705
115,2014-04-28,2578.476,2014,4,28,0,2,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,845.36,0.0,890.841,877.5385714285715,1116.7947678308003,699.8838571428571,853.34301237048,986.9211666666666,1146.36614105027
116,2014-04-29,768.8439999999999,2014,4,29,1,2,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,2578.476,257.752,294.71999999999997,1170.3220000000001,950.5517142857143,1085.7981705678717,733.7498571428571,845.3978091673231,973.5385666666666,1146.4947105239028
117,2014-04-30,1048.74,2014,4,30,2,2,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,768.8439999999999,643.98,39.072,1959.552,1008.3745714285714,1077.496817245532,805.869,824.3828460335138,943.1781666666667,1131.4445095073597
118,2014-05-01,0.0,2014,5,1,3,2,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1048.74,0.0,0.0,119.888,1008.3745714285714,1077.496817245532,805.869,824.3828460335138,939.1819,1134.6597988682545
119,2014-05-02,506.12,2014,5,2,4,2,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,2379.9939999999997,1020.532,1458.558,740.6782857142858,897.7088461777964,769.1252857142856,825.5422390873197,907.4339666666667,1132.949858185548
120,2014-05-03,72.632,2014,5,3,5,2,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,506.12,282.568,205.47,233.45,710.6874285714285,918.8227685857512,759.6368571428571,833.2464333410165,902.0733666666666,1136.623309889989
121,2014-05-04,187.43200000000002,2014,5,4,6,2,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,72.632,0.0,1250.45,475.844,737.4634285714285,897.1354992045059,683.707,833.514389854932,892.4596333333334,1141.56172523097
122,2014-05-05,260.977,2014,5,5,0,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,187.43200000000002,2578.476,845.36,5295.098,406.3921428571429,387.20521658001405,641.965357142857,839.4080766666349,724.6555999999999,787.018203428901
123,2014-05-06,254.456,2014,5,6,1,2,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,260.977,768.8439999999999,257.752,1650.69,332.90814285714293,354.3729752319943,641.7299285714286,839.5245802671269,678.1144666666667,771.4987108493365
124,2014-05-07,1091.3500000000001,2014,5,7,2,2,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,254.456,1048.74,643.98,1021.1700000000001,338.9952857142858,368.7909668220435,673.6849285714285,848.0873144818306,680.4537999999999,772.6802857824541
125,2014-05-08,1799.97,2014,5,8,3,2,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1091.3500000000001,0.0,0.0,1958.75,596.1338571428572,628.8518984213284,802.2542142857143,874.1379503319242,675.1611333333333,764.118714250865
126,2014-05-09,394.48,2014,5,9,4,2,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1799.97,506.12,2379.9939999999997,0.0,580.1852857142858,632.9177863932019,660.4317857142858,750.8430949326473,688.3104666666666,755.4445384196772
127,2014-05-10,2343.799,2014,5,10,5,2,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,394.48,72.632,282.568,0.0,904.6377142857143,867.8850627179099,807.6625714285716,864.5326469616865,766.4370999999999,801.5922716394493
128,2014-05-11,1642.8020000000001,2014,5,11,6,2,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2343.799,187.43200000000002,0.0,1915.24,1112.5477142857144,841.3544033217335,925.0055714285716,857.9396065527949,757.3558333333334,789.5819099128296
129,2014-05-12,734.846,2014,5,12,0,2,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1642.8020000000001,260.977,2578.476,1912.123,1180.243285714286,778.1035131160486,793.3177142857143,714.0457489532645,718.1132666666666,758.8686746051847
130,2014-05-13,898.3820000000001,2014,5,13,1,2,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,734.846,254.456,768.8439999999999,638.576,1272.2327142857143,682.6174824347357,802.5704285714286,714.5433331380013,726.7734666666668,759.4119540149075
131,2014-05-14,310.88,2014,5,14,2,2,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,898.3820000000001,1091.3500000000001,1048.74,0.0,1160.737,774.6247681686267,749.8661428571429,722.1607486462909,737.1361333333334,751.2296843101582
132,2014-05-15,0.0,2014,5,15,3,2,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,310.88,1799.97,0.0,294.71999999999997,903.5984285714286,824.2280256121994,749.8661428571429,722.1607486462909,727.3121333333333,759.1005892598628
133,2014-05-16,289.28,2014,5,16,4,2,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,394.48,506.12,39.072,888.5698571428572,835.9341661563078,734.3775714285714,730.0726402486653,735.6524000000001,752.6250222888895
134,2014-05-17,91.68,2014,5,17,5,2,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,289.28,2343.799,72.632,0.0,566.8385714285715,575.2506737109642,735.7381428571429,728.7611105560654,738.7084,749.7154431525473
